Location|Age|T_g|P|SiO2|TiO2|Al2O3|FeOT|MnO|MgO|CaO|Na2O|K2O
Tijeras greenstone, NM|1720|1561.67277612347|2.35976263818006|50.9|0.76|11.1|12.961296129613|0.1|8.44|9.27|2.94|0.23
Tijeras greenstone, NM|1720|1552.672195149|2.32763746482748|49.6|0.99|11.7|12.5112511251125|0.12|8.65|10.9|2.1|0.36
Tijeras greenstone, NM|1720|1597.11732667348|2.94000489750036|49.5|0.94|11.4|13.5913591359136|0.11|8.8|8.3|3.32|0.23
Tijeras greenstone, NM|1720|1546.88736420201|2.25367511917747|48.2|0.82|12.8|12.1512151215122|0.11|10.6|10.5|1.36|0.25
Cape Smith, Canada|1870|1521.93662535429|1.92085233337611|47.7158|0.7298|10.7412|10.3100735373537|0.1749|17.7382|10.2745|1.5942|0.1047
Cape Smith, Canada|1870|1521.44366115782|1.90123434979564|47.9663|0.731|10.5174|10.3317539153915|0.1845|17.8243|10.1296|1.6857|0.0887
Cape Smith, Canada|1870|1525.55585904448|1.93903165512731|47.8804|0.7153|10.6202|10.3903133213321|0.1651|17.9866|10.151|1.6035|0.1037
Cape Smith, Canada|1870|1553.28245224729|2.08808042078715|47.8914|0.6898|9.744|10.8124585058506|0.175|18.8606|9.8549|1.3744|0.1428
Cape Smith, Canada|1870|1542.1906757349|1.81404518657848|48.5398|0.6838|9.4682|10.7129242124212|0.1836|18.8677|9.9693|1.1197|0.0775
Cape Smith, Canada|1870|1559.22807730545|2.19719431792486|47.3572|0.7411|10.2767|10.8745310531053|0.166|18.8743|9.9029|1.1311|0.2463
Cape Smith, Canada|1870|1565.09985583743|2.11309039568894|47.6607|0.6918|9.7562|10.9690504050405|0.1651|19.247|9.9562|1.0742|0.0358
Cape Smith, Canada|1870|1568.82627936416|2.16699374782984|47.8001|0.6301|9.0436|10.9903683168317|0.1737|19.4255|10.0626|1.298|0.061
Cape Smith, Canada|1870|1576.93073380182|2.34663928244728|47.1811|0.552|9.8119|11.0385658865887|0.1903|19.7632|9.8482|1.2612|0.0076
Cape Smith, Canada|1870|1586.05437508173|2.38040685722553|47.2106|0.6549|9.338|11.1831301530153|0.1829|19.8168|9.9885|1.1386|0.0348
Cape Smith, Canada|1870|1592.46994244817|2.44289041243808|46.8517|0.6491|10.1967|11.2932390639064|0.1773|19.8735|9.4949|0.791|0.1239
Cape Smith, Canada|1870|1629.94719030573|2.63171078773293|46.6894|0.6554|9.0988|11.7280873987399|0.2013|21.6826|9.0723|0.1588|0.1941
Flin Flon NMORB type|1900|1430.52871426478|1.51196331945558|50.68|0.9|15.41|10.02700270027|0.19|7.99|10.52|2.95|0.13
Flin Flon NMORB type|1900|1441.22813880242|1.52573351617517|50.33|1.05|14.94|10.2250225022502|0.18|8.53|10.94|2.43|0.17
Most depleted Flin Flon MORB|1900|1537.66935771836|2.47978837768128|47.69|1.19|14.85|11.953195319532|0.19|7.75|10.08|2.32|0.33
Most depleted Flin Flon MORB|1900|1536.24012056076|2.16589405549583|48.56|0.89|13.81|11.971197119712|0.21|7.8|11.61|1.46|0.2
Most depleted Flin Flon MORB|1900|1563.65521177972|2.60605184374302|47.27|1.31|14.34|12.4662466246625|0.2|8.06|9.57|2|0.11
Most depleted Flin Flon MORB|1900|1463.6036936445|1.85983179463268|48.23|0.78|15.03|10.3510351035104|0.18|8.28|10.87|2.58|0.32
Most depleted Flin Flon MORB|1900|1460.61851322263|1.82344622937023|49.99|0.56|14.65|10.6750675067507|0.19|8.84|8.99|2.4|1.4
Most depleted Flin Flon MORB|1900|1509.72963982085|2.16922650667724|47.64|0.77|14.98|11.3591359135914|0.19|9.42|9.16|2.37|0.12
Most depleted Flin Flon MORB|1900|1414.25352118799|1.45705870084942|49.59|0.61|14.92|9.54995499549955|0.18|9.82|9.14|2.83|0.46
Most depleted Flin Flon MORB|1900|1411.90300675029|1.38754440496569|50|0.57|14.42|9.53195319531953|0.19|9.85|9.83|2.74|0.39
Most depleted Flin Flon MORB|1900|1481.89391204914|2.08691207098701|47.62|0.84|15.39|10.7920792079208|0.21|10.06|6.69|3.48|0.13
Most depleted Flin Flon MORB|1900|1482.36080419848|2.03486466364709|49.11|0.78|14.93|11.0711071107111|0.16|10.09|7.45|3.38|0.31
Jormua, Finland|1950|1354.68620586127|1.22184294202897|49.8|1.28|16.24|8.21782178217822|0.18|8.15|10.74|3.47|0.1
Jormua, Finland|1950|1351.39732539244|1.19487868093298|49.37|1.17|16.88|8.13681368136814|0.18|8.38|10.93|3.05|0.15
Jormua, Finland|1950|1313.81586950268|1.01686036190511|49.63|1.16|16.71|7.30873087308731|0.13|8.51|11.3|3.29|0.16
Jormua, Finland|1950|1303.31272037424|0.826760747510934|50.12|0.91|16.59|7.13771377137714|0.16|8.52|11.4|2.72|0.19
Jormua, Finland|1950|1378.07303357371|1.3128770927686|49.08|1.33|16.07|8.68586858685869|0.19|8.71|10.14|2.93|0.22
Jormua, Finland|1950|1332.03208427287|1.13014264194679|48.99|1.09|16.87|7.65076507650765|0.14|8.97|11.29|3.06|0.17
Jormua, Finland|1950|1365.0029439745|1.25879774302687|49.02|1.15|16.87|8.40684068406841|0.21|9.13|11.13|2.65|0.18
Jormua, Finland|1950|1317.02567215415|0.810118020870345|49.49|1|15.49|7.38073807380738|0.16|9.57|11.49|2.27|0.14
Jormua, Finland|1950|1321.25417889651|0.950822021792225|48.74|1.16|16.2|7.3987398739874|0.12|9.59|10.82|2.55|0.15
Jormua, Finland|1950|1350.93519658656|1.09071709713428|48.7|0.89|16.38|8.06480648064807|0.13|9.88|10.18|2.46|0.14
Jormua, Finland|1950|1343.47034171238|1.26564900214837|46.16|0.89|16.1|7.47974797479748|0.15|12.37|10.24|2.5|0.1
Kanjamalai mafic complex, Dharwar craton|2540|1645.42530273369|3.91195692057006|46.9|0.76|14.6|14.3|0.22|8.39|11.7|2|0.13
Kanjamalai mafic complex, Dharwar craton|2540|1552.02037272791|2.53878915644573|48.5|0.575|15.3|12.5|0.18|9.35|12.4|1.57|0.035
Kanjamalai mafic complex, Dharwar craton|2540|1454.07118910907|1.58136462477324|50.4|0.44|15.1|10.6|0.15|11.1|10.6|1.92|0.21
Kanjamalai mafic complex, Dharwar craton|2540|1520.02904321503|2.06303320397799|48.6|0.485|11.5|11.4|0.18|14.2|11.4|1.47|0.195
Kanjamalai mafic complex, Dharwar craton|2540|1581.35066964887|2.18187037026976|47.8|0.305|9.73|11.5|0.18|17.9|9.7|1.08|0.1
Kanjamalai mafic complex, Dharwar craton|2540|1535.61847500819|0.681462732407289|51.9|0.17|3.41|10.3|0.18|23.8|8.24|0.19|0.12
South Pass gst, WY|2670|1782.95245922512|4.63934197103822|46.1|1.89|5.8|15.23|0.26|15.81|10.94|0.07|0.01
Cowarna, WA|2700|1348.57126820175|0.522184192926108|54.67|0.55|11.18|8.633|0.14|11.04|7.63|2.12|0.76
Goldfields, Kalgoorlie, Yilgarn|2700|1444.59602433229|1.47639679967603|49.1|0.85|14.26|10.01800180018|0.17|8.14|10.65|2.08|0.3
Goldfields, Kalgoorlie, Yilgarn|2700|1427.52223344575|1.39357930627747|51.03|0.83|14.86|10.0630063006301|0.2|8.31|6.36|3.6|0.28
Goldfields, Kalgoorlie, Yilgarn|2700|1382.02874005155|1.06633902596641|51.1|0.71|14.5|8.93789378937894|0.19|8.32|11.1|2.63|0.13
Goldfields, Kalgoorlie, Yilgarn|2700|1443.32892202632|1.43893325424675|50.66|0.72|14.42|10.2790279027903|0.19|8.37|11.22|2.29|0.11
Goldfields, Kalgoorlie, Yilgarn|2700|1411.55226761451|1.06806575821256|50.65|0.87|15.06|9.5949594959496|0.14|8.4|9.1|1.87|0.07
Goldfields, Kalgoorlie, Yilgarn|2700|1560.15647237284|2.43216638261546|48.77|0.59|15.48|12.7812781278128|0.17|8.61|10.4|1.42|0.05
Goldfields, Kalgoorlie, Yilgarn|2700|1481.82395830473|1.73041807786053|48.63|1.01|14.94|10.8910891089109|0.15|8.63|8.73|2.08|0.11
Goldfields, Kalgoorlie, Yilgarn|2700|1410.98088885989|0.858129992393787|50.82|0.63|12.31|9.42394239423943|0.17|9.23|13.14|1.06|0.04
Goldfields, Kalgoorlie, Yilgarn|2700|1429.54322777009|1.20666142829352|48.43|0.65|13.62|9.54095409540954|0.2|9.48|12.55|1.13|0.13
Goldfields, Kalgoorlie, Yilgarn|2700|1467.2247564482|1.53900066149082|48.77|0.7|12.99|10.4320432043204|0.19|9.99|11.16|1.61|0.18
Goldfields, Kalgoorlie, Yilgarn|2700|1446.82725270783|1.41859588374965|49.81|0.65|14.17|10.2610261026103|0.18|10.06|9.96|1.88|0.19
Goldfields, Kalgoorlie, Yilgarn|2700|1512.21650986342|2.01438125226913|49.68|0.5|14.09|11.7731773177318|0.19|10.77|8.71|2.27|0.16
Goldfields, Kalgoorlie, Yilgarn|2700|1451.52829558745|1.60110208205954|51.43|0.69|13.06|10.6390639063906|0.22|11.24|7.28|3.75|0.05
Goldfields, Kalgoorlie, Yilgarn|2700|1448.15749025364|1.46003130229509|49.15|0.49|13.15|10.1260126012601|0.17|11.83|9.31|1.93|0.31
Goldfields, Kalgoorlie, Yilgarn|2700|1586.41161600417|2.80615985971739|46.38|0.42|11.79|12.3582358235824|0.21|14.45|9.19|1.46|0.08
Goldfields, Kalgoorlie, Yilgarn|2700|1516.44317068904|1.70960126857407|46.64|0.41|11.21|10.0540054005401|0.21|16.65|9|1.23|0.07
Kambalda, WA|2700|1409.43983529352|0.979599225644354|53.08|0.63|12.88|9.847|0.18|9.54|10.67|1.88|0.36
Mt Hunt, WA|2700|1418.1995904091|1.07229871585478|52.95|0.63|12.92|10.09|0.2|10.56|9.1|2.11|0.41
Mt Hunt, WA|2700|1439.14766532859|1.27065604832398|51.66|0.59|11.94|10.333|0.17|13.22|7.91|1.73|0.94
Kilimafedha gst, NE Tanzania |2712|1503.01363895205|2.11645851862444|47.4|0.92|16|11.1611161116112|0.17|8.09|10.9|1.84|0.17
Malarctic block, Abitibi|2720|1387.5239798667|1.08599954077791|49.1|0.47|17.7|8.91089108910891|0.16|8.4|11.7|1.2|0.1
Malarctic block, Abitibi|2720|1399.15593434991|1.50104432503808|47.9|0.44|18.8|9.09090909090909|0.19|9.3|10.7|2.1|0.2
Malarctic block, Abitibi|2720|1443.9277178612|1.3910222752235|50.34|0.46|18.04|10.6660666066607|0.18|10.91|6.46|0.05|1.82
Malarctic block, Abitibi|2720|1394.13337234815|1.55968337976745|47.8|0.27|17.5|9.000900090009|0.19|11.4|8.29|2.4|0.8
Stoughton-Roque, Abitibi|2723|1467.96616176534|1.70218305477373|49.85|0.74|13.77|10.6210621062106|0.17|7.83|10.77|2.87|0.03
Stoughton-Roque, Abitibi|2723|1470.93353307324|1.69862361630942|49.87|0.73|13.48|10.6930693069307|0.17|8.14|10.67|2.8|0.03
Stoughton-Roque, Abitibi|2723|1477.44494490329|1.89210367954961|50.19|0.76|14.52|11.035103510351|0.18|8.23|7.21|4.05|0.04
Stoughton-Roque, Abitibi|2723|1472.00794407491|1.80685423498283|49.54|0.67|12.63|10.7290729072907|0.17|11.66|7.59|3.48|0.03
Stoughton-Roque, Abitibi|2723|1559.29922506372|2.48228281764055|46.95|0.88|9.99|11.7821782178218|0.18|14.41|8.96|2.08|0.06
Stoughton-Roque, Abitibi|2723|1532.60335972016|1.99446607355647|48.22|0.86|9.3|11.4131413141314|0.17|14.61|9.13|1.84|0.05
Stoughton-Roque, Abitibi|2723|1437.69863780479|1.37181219038396|49.03|0.56|11.32|9.61296129612961|0.16|14.94|7.85|2.44|0.04
Stoughton-Roque, Abitibi|2723|1579.6317470571|2.05707543670953|47.13|0.83|9.26|11.4221422142214|0.19|15.71|9.34|1.12|0.02
Stoughton-Roque, Abitibi|2723|1560.37116664447|1.79809712935418|48.24|0.8|8.76|11.2421242124212|0.18|15.73|8.61|1.44|0.01
Vermillion Lake, Superior|2750|1552.24136906334|2.82460208730382|47.3|0.87|16.78|12.5202520252025|0.19|8.19|9.83|0.16|2.73
Vermillion Lake, Superior|2750|1450.34290398923|1.68687587238829|49.4|0.71|16.38|10.5040504050405|0.13|8.84|10.17|0.08|2.6
Wawa-White River|2750|1561.22792698071|2.50326797972586|49.3|1.25|15.5|12.961296129613|0.14|7.9|9.3|1.8|0.3
Wawa-White River|2750|1480.24885903235|1.73305041254129|50.3|0.76|14.7|11.0711071107111|0.21|8|11.5|2.1|0.1
Wawa-White River|2750|1519.27746738392|2.10036288390152|48.9|0.88|15.6|11.7911791179118|0.16|8|11.7|1.5|0.1
Wawa-White River|2750|1522.67998431741|2.02699275295225|52.3|0.82|13.7|12.5112511251125|0.2|8.4|7.1|3.5|0.1
Wawa, Superior Prov|2750|1493.27944785957|2.01718482903386|49.6|0.86|15.5|11.3411341134113|0.2|8|10.3|2.4|0.4
Wawa, Superior Prov|2750|1412.86418293893|1.36634260920191|50.8|0.85|13.1|9.63096309630963|0.19|10.4|10.3|2.7|0.6
Ilomantsi, Hattu E Finland |2750|1548.95936649282|2.47349179190117|49.1|1.15|14|12.4713666|0.19|7.84|9.54|2.58|0.27
Ilomantsi, Hattu E Finland |2750|1342.97367489344|0.842639959813858|51.8|0.88|14.2|8.1252843|0.17|7.99|11.36|2.5|0.52
Ilomantsi, Hattu E Finland |2750|1508.34920909814|2.20718611235356|48.5|0.89|14.5|11.4635794|0.18|8.92|9.02|2.97|0.18
Ilomantsi, Hattu E Finland |2750|1513.28761293547|2.04579828550593|49.5|0.95|14.2|11.7515186|0.19|8.95|9.15|2.41|0.15
Ilomantsi, Hattu E Finland |2750|1395.76259277762|1.24723162277948|49.9|0.83|13.7|9.1060772|0.14|9.96|10.59|2.51|0.46
Ilomantsi, Hattu E Finland |2750|1448.07248975104|1.43328750478823|49.4|0.68|13.4|10.1588549|0.17|10.2|10.42|2|0.11
Ilomantsi, Kovero E Finland|2786|1536.27101558695|2.47974578527515|47.2|0.94|14.5|11.787511|0.21|8.09|9.49|2.62|0.2
Iringora 'ophiolite' Finland |2800|1569.21497295195|1.71964201686056|48.71581769|0.344342519|8.694635875|11.0288115810891|0.185146317|20.993143|9.306723912|0.284655405|0.056931081
Iringora 'ophiolite' Finland |2800|1603.40091601006|2.26712493378379|47.79707123|0.37377337|8.466802735|11.4090329923042|0.18590113|21.56861814|9.196212742|0.649605305|0.042182163
Iringora ophiolite, Karelia|2800|1455.01552818873|1.23565613522068|52.8|0.47|13.13|10.9180918091809|0.17|10.35|7.33|2.44|0.08
Iringora ophiolite, Karelia|2800|1445.59741446915|0.705334467943752|52.83|0.44|10.73|10.4410441044104|0.15|12.75|8.88|0.38|0.11
Iringora ophiolite, Karelia|2800|1501.80112609792|1.372350389278|49.16|0.42|10.65|11.026102610261|0.19|12.92|11.37|0.35|0.07
Iringora ophiolite, Karelia|2800|1492.04371343751|1.38223929959964|50.31|0.5|13.53|11.3051305130513|0.18|13|7.09|0.86|0.12
Iringora ophiolite, Karelia|2800|1460.21346783884|0.87876153212097|50.83|0.42|10.35|10.3780378037804|0.17|13.14|10.09|0.19|0.17
Iringora ophiolite, Karelia|2800|1521.69971552856|1.72254330003541|47.59|0.46|11.63|11.2151215121512|0.18|13.68|11.02|0.24|0.15
Iringora ophiolite, Karelia|2800|1519.64347126723|1.71273254731362|49.15|0.47|11.41|11.4851485148515|0.18|14.2|9.14|1|0.06
Iringora ophiolite, Karelia|2800|1543.76442670714|1.954476196289|47.54|0.44|10|11.4941494149415|0.19|14.54|10.84|0.77|0.05
Iringora ophiolite, Karelia|2800|1493.66480663529|0.835062023337485|49.95|0.33|8.64|10.03600360036|0.18|15.42|11.45|0.01|0.09
Pickle Lake, Superior|2870|1507.11457529275|2.13069350297597|48.9|0.69|15.46|11.5211521152115|0.19|8.36|11.16|2.16|0.18
Pickle Lake, Superior|2870|1522.26120997843|2.36515199025297|48|0.65|15.85|11.7821782178218|0.18|10.09|9.77|2.24|0.11
Pickle Lake, Superior|2870|1470.47502141368|1.76298646425284|49.3|0.62|14.84|10.7650765076508|0.2|10.31|10.51|1.97|0.29
Pickle-Crow, Superior|2870|1396.5|1.38|49.58|0.57|17.11|9.16|0.13|8.38|11.27|2.54|0.2
Pickle-Crow, Superior|2870|1470.6|1.76|49.27|0.62|14.84|10.76|0.2|10.31|10.51|1.97|0.29
Pickle-Crow, Superior|2870|1480|1.71|49.29|0.61|14.92|10.97|0.19|10.51|10.61|1.58|0.05
Pickle-Crow, Superior|2870|1483|1.75|49.66|0.64|15.18|11.08|0.19|8.65|11.49|1.71|0.11
Pickle-Crow, Superior|2870|1498.6|1.96|48.89|0.67|15.17|11.26|0.19|8.12|12.61|1.64|0.15
Pickle-Crow, Superior|2870|1482.7|1.85|51.01|1.09|14.16|11.36|0.23|8.58|8.83|2.5|0.91
Pickle-Crow, Superior|2870|1506.8|2.13|48.94|0.69|15.46|11.52|0.19|8.36|11.16|2.16|0.18
Pickle-Crow, Superior|2870|1504.5|2.07|49.35|0.83|15.98|11.63|0.18|8.58|9.61|2|0.48
Pickle-Crow, Superior|2870|1528.8|2.1|49.65|0.8|15|12.13|0.2|8|11.15|1.57|0.09
Pickle-Crow, Superior|2870|1535.4|2.77|49.03|1.22|14.25|12.28|0.16|8.75|8|3.62|1.22
Pickle-Crow, Superior|2870|1541.9|2.31|49.94|0.82|14.84|12.53|0.19|8.04|9.71|2.34|0.1
Pickle-Crow, Superior|2870|1569.3|2.86|47.72|0.89|15.84|12.78|0.19|8.18|10.63|2.15|0.14
Pickle-Crow, Superior|2870|1583.7|2.93|48.09|0.9|15|13.23|0.17|9.19|9.58|2.12|0.17
Pickle-Crow, Superior|2870|1582|3.06|48.15|0.89|15.33|13.25|0.16|9.22|8.32|2.95|0.18
Ivisaartoq 1,  Greenland|3075|1571.56605361302|2.17413928474776|47.46228021|0.375573917|9.47019148|10.9831125348425|0.212527719|19.43836417|9.825204718|1.069322811|0.130405221
Ivisaartoq 1, Greenland|3075|1501.59193100682|1.28443971638032|49.81124956|0.407822243|9.553861926|10.1856117349694|0.185415624|18.08452064|10.10704844|0.97588991|0.007934064
Ivisaartoq 1, SW Greenland|3075|1483.72877884322|2.03807243778655|48.7|0.93|15.41|10.9180918091809|0.19|8.11|10.92|2.81|0.07
Ivisaartoq 1, SW Greenland|3075|1478.64594123624|1.89630232998383|49|0.69|14.85|10.8010801080108|0.19|8.11|11.63|2.51|0.1
Ivisaartoq 1, SW Greenland|3075|1457.99061972832|1.6872280508503|49|0.69|14.88|10.3240324032403|0.18|8.31|12.49|2.13|0.15
Ivisaartoq 1, SW Greenland|3075|1423.38753558755|1.50043281798079|50.2|0.67|14.94|9.79297929792979|0.16|8.52|9.51|3.35|0.13
Ivisaartoq 1, SW Greenland|3075|1473.36685068483|1.88478772921515|48.8|0.68|15.24|10.7020702070207|0.19|8.58|11.32|2.41|0.17
Ivisaartoq 1, SW Greenland|3075|1453.07609120362|1.60904721113249|49.2|0.69|14.51|10.2610261026103|0.18|9.03|11.76|2.13|0.14
Ivisaartoq 1, SW Greenland|3075|1493.58925485576|2.27663929368568|47.2|0.77|15.75|10.9090909090909|0.2|9.1|10.3|2.81|0.18
Ivisaartoq 1, SW Greenland|3075|1487.68682362585|1.98303659001601|47.7|0.7|14.39|10.7560756075608|0.18|9.3|12.63|1.9|0.16
Ivisaartoq 1, SW Greenland|3075|1536.82595101344|2.43957978574594|46.4|0.64|13.48|11.5031503150315|0.21|10.6|13|1.48|0.09
Ivisaartoq 1, SW Greenland|3075|1517.58168433221|1.8100594967675|46.5|0.35|9.95|9.92799279927993|0.17|16.7|10.73|1.47|0.19
Ivisaartoq 2, SW Greenland|3075|1394.05243690063|1.04408020614227|51.7371867967749|0.544920633318869|14.3193033088792|9.30090889953199|0.16852175141528|8.58754553619181|11.9377983188189|2.159500287597|0.161457965427813
Ivisaartoq 2, SW Greenland|3075|1417.85775563912|1.33389826308402|50.9473256463656|0.558744349062833|14.4867171229746|9.76579600358573|0.16762330471885|8.89927363234622|11.2663178747397|2.63117793467771|0.142225834306903
Ivisaartoq 2, SW Greenland|3075|1452.60766696057|1.64328035867415|50.0946040290186|0.601013831412585|14.1248368459927|10.4368293010941|0.191231673631277|9.75382716299212|10.7757530379529|2.67117258405593|0.141653091578724
Ivisaartoq 2, SW Greenland|3075|1429.25561752152|0.959997255724192|52.055706261408|0.510270968002178|12.0105281203675|10.0571758616923|0.188578401218196|10.1247441081855|12.6559301352319|1.23029759083529|0.0100844064822565
Ivisaartoq 2, SW Greenland|3075|1520.17396878887|1.95959202081649|48.4123331799356|0.43360433604336|10.8707879531626|11.2574534029565|0.215779516285729|14.9000357928107|11.2593956128241|1.22718208314159|0.153397760392698
Ivisaartoq 2, SW Greenland|3075|1472.77212519071|1.15126443047366|49.7467734030387|0.373713445515439|9.01609214180689|9.58578948893096|0.183793497794478|17.1030060447639|11.4973043620324|1.37845123345859|0.030632249632413
Ivisaartoq 2, SW Greenland|3075|1557.8580746514|2.19316056838368|47.7220284966319|0.445971255031404|10.5750028455242|11.083131843083|0.19866932938754|17.2697453514481|9.64374036402016|0.889873037881688|0.900220398787289
Ivisaartoq 2, SW Greenland|3075|1485.0239823983|1.32758236132079|50.3910626008489|0.347382809689719|8.6948478401628|9.97232273407712|0.196302120268451|18.6127298327835|8.45846308800707|0.863318225264391|1.32581013165603
Ivisaartoq 2, SW Greenland|3075|1631.95977228703|2.54969937957907|48.3074934074842|0.366307883315035|8.70109481935994|12.5234411619781|0.248309545552489|18.7668660667563|8.61900901917729|0.96450815214603|0.0820858001826409
Ivisaartaq grst, SW Greenland|3075|1410.48470054337|1.28650328393398|51.117146405242|0.540147606691773|14.7202843094692|9.58731672333286|0.193847365392188|8.20822437832544|11.7116116591113|2.62501640635254|0.181731905055176
Ivisaartaq grst, SW Greenland|3075|1428.7552845602|1.16835484705601|51.9726513041276|0.5277285388706|13.2793112180299|10.0744437573664|0.216763737655103|8.58951633324893|12.084071916941|1.94479615092429|0.15193719929096
Ivisaartaq grst, SW Greenland|3075|1458.53008365358|1.61575297166952|49.4765639985059|0.559273953380377|14.5471799065185|10.4132282455054|0.225122909032173|8.65158444128128|12.8915674813491|1.88780197260163|0.151427965716708
Ivisaartaq grst, SW Greenland|3075|1519.25958951082|2.30265432675482|47.4357534484343|0.562572108267053|14.8453692453774|11.4322817475176|0.236872466638759|9.38300848452671|12.9769355645631|1.63360321819834|0.193990382161053
Ivisaartaq grst, SW Greenland|3075|1524.77479277148|2.34685432182383|47.4661283909839|0.560703836233702|14.7414135853442|11.5618498266012|0.235495611218155|9.39943521831769|12.8961882333751|1.61074920227136|0.214086919289231
Ivisaartaq grst, SW Greenland|3075|1487.54209008277|1.87365267598372|48.5202437126777|0.569875415534157|14.1559478220453|10.8863153186763|0.217239741737312|9.44740272206449|13.1758429407188|1.61666784548697|0.161666784548697
Ivisaartaq grst, SW Greenland|3075|1466.20122886501|1.59431823956093|49.8895397150328|0.500618172236973|13.3565739070512|10.635652835435|0.206733010397454|9.79955005168326|12.3533107683577|1.86465068201625|0.162143537566631
Ivisaartaq grst, SW Greenland|3075|1485.91553469178|1.68798560972027|50.3247573158783|0.551531864601958|12.2326939200178|11.1105386122721|0.243441720456175|10.3235451579341|11.8286412719577|1.85864218107619|0.252532905037526
Ivisaartaq grst, SW Greenland|3075|1521.3839617336|2.10747101751237|48.223894464922|0.56565821582822|13.1510429961507|11.5430324110429|0.260366146274722|10.4044354138801|13.0591490621714|1.32735682414564|0.153156556632189
North Spirit Lake, Ontario|3100|1469.71782114471|1.40219060479773|50.03|0.76|14.5|10.76|0.2|8.07|10.89|0.95|0.32
North Spirit Lake, Ontario|3100|1406.70447419748|0.711046610340239|51.36|0.54|11.23|9.29|0.2|8.23|14.26|0.89|0.12
Onverwacht, S Africa|3450|1382.35811986153|0.790356888700912|55.56|0.72|10.19|9.33335|0.18|8|9.79|3.68|0.09
Onverwacht, S Africa|3450|1380.96370132855|0.8508703405188|54.47|0.74|10.11|9.1863|0.19|8.52|9.06|3.82|0.19
Onverwacht, S Africa|3450|1472.67611672829|1.53096520615539|51.04|1.21|10.15|10.8298|0.22|9.03|11.18|2.15|0.73
Onverwacht, S Africa|3450|1512.57980132754|1.89722656820967|49.54|1.38|10.64|11.4699|0.24|9.11|11.71|2.13|0.16
Onverwacht, S Africa|3450|1371.49462457862|0.674013831743035|55.96|0.84|10.15|9.23492349234924|0.17|9.59|9.6|3.15|0.17
Onverwacht, S Africa|3450|1352.67172405217|0.65740491250327|55|0.8|9.38|8.65865|0.19|10.05|9.37|3.63|0.17
Onverwacht, S Africa|3450|1428.59599189597|0.899549863455806|54.46|0.81|8.63|10.2589|0.21|10.08|11.06|2.16|0.42
Onverwacht, S Africa|3450|1422.08025737791|1.25639712905565|50.83|0.82|11.8|9.7399|0.18|10.1|9.29|2.86|0.29
Onverwacht, S Africa|3450|1483.8616906977|1.43956050707893|51.46|1.03|9.18|11.1066|0.29|10.32|10.52|1.47|0.96
Onverwacht, S Africa|3450|1448.26869113778|1.20745342854344|50.72|0.76|9.45|10.12915|0.2|10.54|11.07|2.23|0.15
Onverwacht, S Africa|3450|1558.44472967956|2.13030957011501|51.59|1.48|8.31|12.8712|0.21|10.89|10.11|2.2|0.34
Onverwacht, S Africa|3450|1396.6184526993|0.794006022358278|52.89|0.75|9.98|9.3766|0.18|10.98|10.36|2.26|0.13
Onverwacht, S Africa|3450|1379.82249315526|0.762372040150817|53.24|0.79|8.49|8.98735|0.17|11.34|9.75|3.14|0.13
Onverwacht, S Africa|3450|1473.60002440093|1.31889472329085|53.77|0.65|7.52|11.1521152115212|0.17|11.57|10.77|3.03|0.05
Onverwacht, S Africa|3450|1371.4161961783|0.551394904678311|53.83|0.62|7.49|8.79705|0.2|11.98|11.48|2.55|0.06
Onverwacht, S Africa|3450|1456.88809419603|1.48753000079633|48.82|0.89|10.38|10.04265|0.2|12.72|10.21|2.19|0.19
Hooggenoeg, Barberton|3470|1632.242187179|2.88832910781896|49.06|1.37|13.61|14.52|0.2|8.25|9.34|0.59|0.02
Hooggenoeg, Barberton|3470|1550.55636802326|2.12409501748134|52.65|0.84|11.24|13.06|0.26|8.38|8.72|2.97|0.14
Hooggenoeg, Barberton|3470|1452.20548659642|1.47532289726801|50.73|0.55|13.86|10.57|0.18|9.23|9.63|1.02|1.69
Hooggenoeg, Barberton|3470|1383.3898005793|0.693568335132945|53.27|0.67|11.12|9.17|0.16|9.66|9.2|2|0.43
Hooggenoeg, Barberton|3470|1583.6496348973|2.65472922976827|50.37|0.88|11.35|13.55|0.2|10.18|9.55|1.04|1.69
Hooggenoeg, Barberton|3470|1475.78188260738|1.4003125769617|49.72|0.4|9.9|10.52|0.18|14.28|8.67|1.97|0.01
Hooggenoeg, Barberton|3470|1468.58564431953|1.07545861202631|51.41|0.36|8.71|10.55|0.17|14.41|8.58|1.62|0.01
Hooggenoeg, Barberton|3470|1457.31970568346|0.863656292155353|51.5|0.34|8.18|10.26|0.18|14.69|9.4|1.12|
Isua ophiolite, SW Greenland|3750|1532.69128474771|1.34667590829171|49.82|0.55|7.28|10.8100810081008|0.19|16.27|11.57|0.83|0.16
Isua ophiolite, SW Greenland|3750|1487.96900650567|1.25910594005171|50.98|0.61|8.26|10.8820882088209|0.21|14.81|9.77|1.22|0.23
Isua ophiolite, SW Greenland|3750|1490.08075194894|1.34301650296208|50.91|0.62|8.3|10.9450945094509|0.2|14.71|9.57|1.48|0.24
Isua ophiolite, SW Greenland|3750|1535.11073378544|1.38524795638432|50.81|0.59|8|11.2061206120612|0.2|15.1|9.37|1.14|0.33
Isua ophiolite, SW Greenland|3750|1601.18204031113|1.57900543615904|49.11|0.42|5.8|11.4581458145815|0.22|20.46|7.44|0.42|0.03
